Date,RIC,Revenue - Mean,Recommendation - Mean (1-5),Price Target - Mean
2026-04-07,BRBY.L,2429833330,,
2026-04-07,CARLb.CO,92882072040,2.03846,
2026-04-07,G1AG.DE,,,66.025
2026-04-07,GEBN.S,,,566.375
2026-04-07,HEIN.AS,30672857520,,88.86333
2026-04-07,KGH.WA,46614407700,,285.05375
2026-04-07,MRL.MC,,,16.42381
2026-04-07,NDXG.DE,8560987530,,41.41571
2026-04-07,PNDORA.CO,32583700940,,594.23529
2026-04-07,PRTP.PA,14884459610,,
2026-04-07,RAAG.DE,,,787.29412
2026-04-07,ROCKb.CO,3743370720,,232.17647
2026-04-07,RUBF.PA,,,36.5
2026-04-07,SAN.MC,62194113060,,
2026-04-07,SKFb.ST,90343987470,,
2026-04-07,TLIT.MI,14117221500,,
2026-04-08,ABI.BR,63459522190,,74.29701
2026-04-08,AIXGn.DE,,,30.16667
2026-04-08,ASMI.AS,3655661290,,
2026-04-08,AVOL.S,,,53.6
2026-04-08,CARLb.CO,92804451830,,1053.04348
2026-04-08,ERICb.ST,230722174700,,96.66091
2026-04-08,G1AG.DE,5788130850,,66.275
2026-04-08,GLEN.L,,,560.0
2026-04-08,HEIN.AS,30674031440,,
2026-04-08,KGH.WA,,,283.17875
2026-04-08,NDAFI.HE,11931901470,,17.18172
2026-04-08,PRTP.PA,,2.96296,
2026-04-08,SAN.MC,62247312120,,11.90682
2026-04-08,SOGN.PA,28009072830,,80.4565
2026-04-08,ABI.BR,,,74.29701
2026-04-08,G1AG.DE,,,66.275
2026-04-08,SAN.MC,,,11.90682
2026-04-08,SOGN.PA,,,80.4565
2026-04-09,ASMI.AS,,2.22727,
2026-04-09,G1AG.DE,,2.55,
2026-04-09,HEXAb.ST,,,116.92857
2026-04-09,NDAFI.HE,,,16.96354
2026-04-09,SGRO.L,,2.44444,
2026-04-09,ABI.BR,63437632580,,
2026-04-09,ASMI.AS,3670774430,2.22727,793.78947
2026-04-09,AYV.PA,,,12.555
2026-04-09,BCU.MI,1537436200,,103.46154
2026-04-09,BRBY.L,,2.47619,
2026-04-09,ERICb.ST,231014474700,,96.79727
2026-04-09,G1AG.DE,5787030850,2.55,
2026-04-09,GLEN.L,261958681120,,563.52941
2026-04-09,HEIN.AS,30677847220,,
2026-04-09,HEXAb.ST,5515819440,,116.92857
2026-04-09,KGH.WA,46915265900,3.18182,295.67875
2026-04-09,KNEBV.HE,11680386400,,
2026-04-09,NDAFI.HE,11935208000,,16.96354
2026-04-09,NDXG.DE,8581937470,,42.47453
2026-04-09,PRTP.PA,14880285700,,291.52174
2026-04-09,RS1R.L,2882350750,,710.66667
2026-04-09,SAN.MC,62272299650,,
2026-04-09,SGRO.L,745124360,2.44444,
2026-04-09,SKFb.ST,90409987470,,
2026-04-09,SOGN.PA,28011350610,,
2026-04-09,TE.PA,8437064500,,
2026-04-10,AD.AS,,,41.90714
2026-04-10,BCU.MI,,,102.61539
2026-04-10,GEBN.S,,,565.4375
2026-04-10,MRL.MC,,1.69565,16.45
2026-04-10,MRL.MC,,1.69565,
2026-04-10,ABBN.S,36520932550,,65.90239
2026-04-10,ABI.BR,,1.89655,
2026-04-10,AD.AS,93728731880,,41.90714
2026-04-10,AYV.PA,23567576000,,
2026-04-10,BCU.MI,1538958880,,102.61539
2026-04-10,CARLb.CO,92813027380,,1049.56522
2026-04-10,GEBN.S,3220762900,,565.4375
2026-04-10,GLEN.L,263863925880,,570.58824
2026-04-10,HEXAb.ST,5518535940,,
2026-04-10,KGF.L,13135619500,,321.23077
2026-04-10,KNEBV.HE,11661463240,,
2026-04-10,MRL.MC,601284160,1.69565,16.45
2026-04-10,ROCKb.CO,3739092940,,230.82353
2026-04-10,RUBF.PA,6866750000,,
2026-04-10,SAN.MC,,,11.96364
2026-04-10,SKFb.ST,90092202240,,251.46667
2026-04-10,TE.PA,8452564500,,
2026-04-11,AD.AS,93851337310,,
2026-04-11,ENGIE.PA,73618475820,,
2026-04-11,MRL.MC,600621740,,
2026-04-11,NDXG.DE,8632121060,,
2026-04-11,UHR.S,,,155.06667
2026-04-12,AIXGn.DE,533132940,,
2026-04-12,UCB.BR,8417023650,,
2026-04-13,KNEBV.HE,,2.64,
2026-04-13,PNDORA.CO,,2.95238,
2026-04-13,ABBN.S,36477801470,,66.51777
2026-04-13,ABI.BR,,,74.22294
2026-04-13,AIXGn.DE,,2.47368,30.55556
2026-04-13,AYV.PA,23565576000,,12.4675
2026-04-13,BCU.MI,1539521380,,
2026-04-13,CARLb.CO,92826360710,,1047.17391
2026-04-13,ERICb.ST,230765974200,,96.75182
2026-04-13,HEIN.AS,,,88.62524
2026-04-13,HEXAb.ST,5505418290,,115.85714
2026-04-13,KNEBV.HE,11659805820,2.64,61.8381
2026-04-13,LOOMIS.ST,30616331330,,
2026-04-13,MAP.MC,30586565000,,
2026-04-13,NDAFI.HE,11945502120,,
2026-04-13,NDXG.DE,,,42.68041
2026-04-13,PNDORA.CO,32579106440,2.95238,590.38889
2026-04-13,PRTP.PA,14882442390,3.0,291.08696
2026-04-13,RS1R.L,2879038250,2.05882,704.0
2026-04-13,SKFb.ST,90209908120,2.84211,253.875
2026-04-13,SOGN.PA,28008616890,,80.4265
2026-04-13,VLLP.PA,3965771910,,
2026-04-13,AYV.PA,,,12.4675
2026-04-13,CARLb.CO,,,1047.17391
2026-04-13,HEXAb.ST,,,115.85714
2026-04-13,KNEBV.HE,,2.64,61.8381
2026-04-13,PNDORA.CO,,2.95238,590.38889
2026-04-13,RS1R.L,,2.05882,
2026-04-13,SKFb.ST,,2.84211,
2026-04-13,SOGN.PA,,,80.4265
2026-04-14,AD.AS,93936679060,,42.11429
2026-04-14,AIXGn.DE,,2.52632,30.66667
2026-04-14,AMV0n.DE,18146556910,,48.3
2026-04-14,ASMI.AS,3676822050,,795.89474
2026-04-14,BCU.MI,1540833880,,
2026-04-14,CARLb.CO,92819199380,,
2026-04-14,ENGIE.PA,,2.04348,29.52778
2026-04-14,ERICb.ST,230586224200,,96.66091
2026-04-14,GLEN.L,272684248240,2.05263,585.0
2026-04-14,HEIN.AS,,,88.53
2026-04-14,HEXAb.ST,5485853590,,
2026-04-14,KGF.L,13128786170,,320.30769
2026-04-14,KGH.WA,47326805900,3.09091,302.42875
2026-04-14,KNEBV.HE,11659210770,,
2026-04-14,NDXG.DE,,2.5,
2026-04-14,PRTP.PA,14870479570,2.92593,290.0
2026-04-14,SAN.MC,62385534940,,11.97273
2026-04-14,SKFb.ST,90362948240,,254.0
2026-04-14,SOGN.PA,27989500000,,
2026-04-14,TE.PA,8448953390,,
2026-04-14,TLIT.MI,14119388170,,0.59929
2026-04-14,ASMI.AS,,,795.89474
2026-04-14,ENGIE.PA,,2.04348,
2026-04-14,GLEN.L,,2.05263,585.0
2026-04-14,KGF.L,,,320.30769
2026-04-14,KGH.WA,,,302.42875
2026-04-14,PRTP.PA,,2.92593,
2026-04-14,SAN.MC,,,11.97273
2026-04-14,SKFb.ST,,,254.0
2026-04-14,TLIT.MI,14119388170,,
2026-04-15,ABBN.S,,,66.487
2026-04-15,NDAFI.HE,11944700770,,
2026-04-15,ABBN.S,36473568130,,66.487
2026-04-15,AD.AS,93929804060,,42.22143
2026-04-15,AIXGn.DE,543271530,2.55556,31.38235
2026-04-15,AMV0n.DE,18137464600,2.22222,47.7125
2026-04-15,CARLb.CO,92808366040,,
2026-04-15,GLEN.L,272685531650,,
2026-04-15,IG.MI,2784889810,,
2026-04-15,MAP.MC,,,3.86182
2026-04-15,NDAFI.HE,11944700770,,16.84536
2026-04-15,PRTP.PA,14848096700,,289.3913
2026-04-15,RUBF.PA,,,36.5
2026-04-15,SAN.MC,62390829060,,
2026-04-15,SGRO.L,752025400,,
2026-04-15,SKFb.ST,90457124710,,
2026-04-15,SOGN.PA,28011666670,,
2026-04-15,VLLP.PA,4019624250,,22.81818
2026-04-16,GLEN.L,,1.94737,
2026-04-16,ABBN.S,36465568130,,
2026-04-16,AIXGn.DE,545450600,2.52941,31.34375
2026-04-16,AMV0n.DE,18125164600,2.1,48.3
2026-04-16,BRBY.L,,2.52381,
2026-04-16,CARLb.CO,92812616040,,1045.0
2026-04-16,ENGIE.PA,74743560500,,
2026-04-16,ERICb.ST,230991724200,,97.11546
2026-04-16,GLEN.L,272554472820,1.94737,587.35294
2026-04-16,HEXAb.ST,5503324180,,
2026-04-16,KGF.L,13131912220,,
2026-04-16,KNEBV.HE,11663028960,,
2026-04-16,NDAFI.HE,,,16.85445
2026-04-16,NDXG.DE,8632808560,,
2026-04-16,ROCKb.CO,3738334280,,229.05882
2026-04-16,SKFb.ST,90601948240,,
2026-04-16,TE.PA,8441237500,,41.63125
2026-04-16,AIXGn.DE,,2.52941,
2026-04-16,AMV0n.DE,,2.1,48.3
2026-04-16,GLEN.L,272554472820,1.94737,
2026-04-16,ROCKb.CO,,,229.05882
2026-04-17,AMV0n.DE,18125064600,,
2026-04-17,AYV.PA,23653646670,,
2026-04-17,BMED.MI,,,21.37
2026-04-17,ENGIE.PA,76251246830,,29.94444
2026-04-17,ERICb.ST,230425934400,,97.02455
2026-04-17,KGF.L,13129523330,,319.92308
2026-04-17,KNEBV.HE,11600392590,,61.93333
2026-04-17,MRL.MC,596937530,,16.47727
2026-04-17,NDAFI.HE,11947465470,,
2026-04-17,PRTP.PA,14813409740,,282.91304
2026-04-17,RAAG.DE,1344243220,,
2026-04-17,ROCKb.CO,3741979560,,
2026-04-17,RS1R.L,2876164630,,703.33333
2026-04-17,SOGN.PA,28012055560,,
2026-04-17,TE.PA,8470815940,,42.00625
2026-04-17,TLIT.MI,,,0.60143
2026-04-17,UHR.S,6402533470,,155.375
2026-04-17,ENGIE.PA,76251246830,,
2026-04-17,KGF.L,13129523330,,
2026-04-17,KNEBV.HE,,,61.93333
2026-04-17,MRL.MC,,,16.47727
2026-04-17,PRTP.PA,,,282.91304
2026-04-17,RS1R.L,,,703.33333
2026-04-17,TE.PA,8470815940,,
2026-04-17,UHR.S,6402533470,,
2026-04-18,IG.MI,2795934930,,
2026-04-19,NDAFI.HE,11948057060,,
2026-04-20,ABBN.S,36456165130,,66.87162
2026-04-20,ABI.BR,63487805580,,73.74145
2026-04-20,ASMI.AS,3686513150,,
2026-04-20,BMED.MI,2332667630,,
2026-04-20,ERICb.ST,228057220100,,98.25182
2026-04-20,GEBN.S,3220312900,,
2026-04-20,GLEN.L,,,591.17647
2026-04-20,KNEBV.HE,11602107090,,
2026-04-20,LOOMIS.ST,30283096330,2.75,471.5
2026-04-20,NDXG.DE,8635708560,,42.85688
2026-04-20,PRTP.PA,14804934330,,
2026-04-20,RUBF.PA,6913416670,,
2026-04-20,SAN.MC,62404478770,,11.97727
2026-04-20,SKFb.ST,90907127880,2.89474,253.375
2026-04-20,TE.PA,,2.0,42.85
2026-04-20,VLLP.PA,4017393920,,23.5
2026-04-20,LOOMIS.ST,,2.75,
2026-04-20,SKFb.ST,,2.89474,
2026-04-20,TE.PA,,2.0,
2026-04-20,VLLP.PA,,,23.5
2026-04-21,AIXGn.DE,546429690,,32.34118
2026-04-21,ASMI.AS,3694554150,,802.57895
2026-04-21,AVOL.S,14156766000,,
2026-04-21,ERICb.ST,227621151100,,98.43364
2026-04-21,HEIN.AS,30677860220,,
2026-04-21,HEXAb.ST,5512406940,,
2026-04-21,KGH.WA,47743405900,3.18182,
2026-04-21,LISP.S,6099440630,,11475.0
2026-04-21,MRL.MC,596937580,,
2026-04-21,PNDORA.CO,32577550890,,
2026-04-21,PRTP.PA,14789091580,2.96296,281.6087
2026-04-21,RS1R.L,2876164690,,
2026-04-21,RUBF.PA,7180416670,,
2026-04-21,SAN.MC,62535867000,,12.07273
2026-04-21,SKFb.ST,90824843000,,253.6875
2026-04-21,SOGN.PA,,,80.5265
2026-04-21,TLIT.MI,14132506500,,
2026-04-21,VLLP.PA,4009010170,,
2026-04-21,ERICb.ST,227621151100,,
2026-04-21,KGH.WA,,3.18182,
2026-04-21,LISP.S,,,11475.0
2026-04-21,PRTP.PA,14789091580,,281.6087
2026-04-22,ABBN.S,36545965130,,67.37162
2026-04-22,ASMI.AS,3767566400,,827.63158
2026-04-22,AVOL.S,,,53.36364
2026-04-22,CARLb.CO,92804136790,2.0,1057.04546
2026-04-22,ENGIE.PA,,,29.93889
2026-04-22,ERICb.ST,,,98.77455
2026-04-22,GLEN.L,272562595120,,
2026-04-22,IG.MI,2789426290,,10.49375
2026-04-22,LISP.S,6061437750,,
2026-04-22,LOOMIS.ST,30405429670,,472.75
2026-04-22,NDAFI.HE,11942100440,,
2026-04-22,PNDORA.CO,32559468110,,585.38889
2026-04-22,SGRO.L,,,840.2
2026-04-22,SKFb.ST,90406934110,2.78947,253.375
2026-04-22,SOGN.PA,28017732170,,
2026-04-22,TLIT.MI,14141236770,,0.61643
2026-04-22,VLLP.PA,4023510170,,24.13636
2026-04-22,CARLb.CO,,2.0,
2026-04-22,IG.MI,2789426290,,
2026-04-22,LOOMIS.ST,30405429670,,
2026-04-22,SKFb.ST,,2.78947,
2026-04-22,VLLP.PA,4023510170,,
2026-04-23,ABBN.S,36888506070,,69.67239
2026-04-23,AMV0n.DE,18117064600,,
2026-04-23,ASMI.AS,3899884700,,892.05263
2026-04-23,CARLb.CO,92804020130,,1055.68182
2026-04-23,ENGIE.PA,76239025780,,
2026-04-23,ERICb.ST,227201251100,3.16667,
2026-04-23,G1AG.DE,5787035050,,
2026-04-23,GEBN.S,3220731550,,
2026-04-23,HEIN.AS,30707271960,,87.95857
2026-04-23,HEXAb.ST,5499156940,,116.21429
2026-04-23,KGH.WA,47745316900,,
2026-04-23,KNEBV.HE,11602087050,,
2026-04-23,NDAFI.HE,11953776500,,16.94849
2026-04-23,PRTP.PA,,2.92593,
2026-04-23,SGRO.L,,,840.2
